Id,Date,Time,x,y,Concentration,Aqi,comment
844,4/21/2017,13:56:57,0.314538,32.588672,1096.47,5.936872188,AQI_IS_GOOD
845,4/21/2017,13:58:09,0.31454,32.588634,1003.82,6.522223239,AQI_IS_GOOD
846,4/21/2017,13:59:21,0.314526,32.588695,610.5,3.966664629,AQI_IS_GOOD
847,4/21/2017,14:32,0.314521,32.58868,1477.28,9.598483739,AQI_IS_GOOD
848,4/21/2017,14:01:44,0.314542,32.588642,2416.43,15.70051992,AQI_IS_GOOD
849,4/21/2017,14:02:55,0.317471,32.588249,8087.23,52.07471616,AQI_is_MODERATE
850,4/21/2017,14:04:07,0.319739,32.585811,3380.79,21.96635563,AQI_IS_GOOD
851,4/21/2017,14:05:18,0.322949,32.584064,4073.53,26.46736669,AQI_IS_GOOD
852,4/21/2017,14:06:30,0.327277,32.581764,5506.06,35.77509164,AQI_IS_GOOD
853,4/21/2017,14:07:41,0.331353,32.58007,4646.83,30.19232792,AQI_IS_GOOD
854,4/21/2017,14:08:52,0.333326,32.577438,4816.18,31.29266315,AQI_IS_GOOD
855,4/21/2017,14:10:04,0.33673,32.575199,10168.77,58.90086851,AQI_is_MODERATE
856,4/21/2017,14:11:15,0.339452,32.573955,11273.87,62.52490694,AQI_is_MODERATE
857,4/21/2017,14:12:27,0.342064,32.576587,5967.95,38.77617718,AQI_IS_GOOD
858,4/21/2017,14:13:39,0.345372,32.577247,4387.21,28.50547211,AQI_IS_GOOD
859,4/21/2017,14:14:57,0.34718,32.578056,18782.56,87.14872483,AQI_is_MODERATE
860,4/21/2017,14:16:10,0.351754,32.58015,7127.67,46.31134557,AQI_IS_GOOD
861,4/21/2017,14:17:21,0.355169,32.582218,5903.17,38.35527541,AQI_IS_GOOD
862,4/21/2017,14:18:33,0.356608,32.582767,3836.62,24.92806691,AQI_IS_GOOD
863,4/21/2017,14:19:44,0.352553,32.581027,4249.46,27.61045483,AQI_IS_GOOD
864,4/21/2017,14:20:55,0.349117,32.579067,3503.42,22.76313218,AQI_IS_GOOD
865,4/21/2017,14:22:06,0.348478,32.578765,1726.62,22.76313218,AQI_IS_GOOD
866,4/21/2017,14:23:18,0.347713,32.580165,4036.49,26.22670288,AQI_IS_GOOD
867,4/21/2017,14:24:29,0.345948,32.579471,4816.8,31.29669154,AQI_IS_GOOD
868,4/21/2017,14:25:41,0.3434,32.582164,4143.77,26.92374429,AQI_IS_GOOD
869,4/21/2017,14:26:57,0.339368,32.585094,3919.98,25.46969043,AQI_IS_GOOD
870,4/21/2017,14:28:09,0.338946,32.587337,4794.81,31.15381364,AQI_IS_GOOD
871,4/21/2017,14:29:20,0.338997,32.587413,2401.74,15.60507306,AQI_IS_GOOD
872,4/21/2017,14:30:32,0.338455,32.585605,8377.57,53.02685019,AQI_is_MODERATE
873,4/21/2017,14:31:43,0.339324,32.585044,3100.54,20.14545839,AQI_IS_GOOD
874,4/21/2017,14:32:55,0.339832,32.584396,3503.98,22.76677072,AQI_IS_GOOD
875,4/21/2017,14:34:07,0.342185,32.58345,3969.46,25.79118194,AQI_IS_GOOD
876,4/21/2017,14:35:19,0.343969,32.581478,8555.22,53.60943134,AQI_is_MODERATE
877,4/21/2017,14:36:41,0.346615,32.579254,6939.82,45.09080839,AQI_IS_GOOD
878,4/21/2017,14:37:54,0.348144,32.579189,6950.12,45.15773164,AQI_IS_GOOD
879,4/21/2017,14:39:05,0.351842,32.580261,5066.13,32.91668907,AQI_IS_GOOD
880,4/21/2017,14:40:17,0.355079,32.582229,6913.36,44.9188871,AQI_IS_GOOD
881,4/21/2017,14:41:28,0.35729,32.58221,3660.32,23.78257473,AQI_IS_GOOD
882,4/21/2017,14:41:28,0.35729,32.58221,3614.28,23.48343429,AQI_IS_GOOD
883,4/21/2017,14:43:58,0.35725,32.582351,1073.5,6.974962291,AQI_IS_GOOD
884,4/21/2017,14:45:12,0.357257,32.582267,2000.77,12.99980932,AQI_IS_GOOD
885,4/21/2017,14:46:23,0.357262,32.582271,2283.85,14.8390942,AQI_IS_GOOD
886,4/21/2017,14:47:34,0.357261,32.582252,2109.62,13.70705165,AQI_IS_GOOD
887,4/21/2017,14:48:45,0.357277,32.582271,2081.67,13.52544923,AQI_IS_GOOD
888,4/21/2017,14:49:57,0.356554,32.582836,5073.3,32.96327545,AQI_IS_GOOD
889,4/21/2017,14:51:08,0.356853,32.582279,2719.04,17.66669909,AQI_IS_GOOD
890,4/21/2017,14:52:20,0.358481,32.579399,7345.86,47.72901397,AQI_IS_GOOD
891,4/21/2017,14:53:32,0.35997,32.577014,10747.15,60.79759401,AQI_is_MODERATE
892,4/21/2017,14:54:57,0.357626,32.573585,3427.03,22.26679555,AQI_IS_GOOD
893,4/21/2017,14:56:08,0.355105,32.572254,13909.76,71.16898139,AQI_is_MODERATE
894,4/21/2017,14:57:20,0.353278,32.56845,3339.77,21.69983215,AQI_IS_GOOD
895,4/21/2017,14:58:32,0.352868,32.563323,23526.81,103.9231595,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
896,4/21/2017,14:59:45,0.35221,32.56282,7283.66,47.32487549,AQI_IS_GOOD
897,4/21/2017,15:57,0.3505,32.562866,8746.45,54.23654641,AQI_IS_GOOD
898,4/21/2017,15:02:09,0.350296,32.562332,7566.81,49.1646152,AQI_IS_GOOD
899,4/21/2017,15:03:20,0.351563,32.561977,6640.04,43.14301687,AQI_IS_GOOD
900,4/21/2017,15:04:32,0.352467,32.561115,3047.33,19.79973157,AQI_IS_GOOD
901,4/21/2017,15:05:44,0.352052,32.557319,7921.36,51.53076606,AQI_is_MODERATE
902,4/21/2017,15:06:56,0.353041,32.552349,16175.36,78.59873569,AQI_is_MODERATE
903,4/21/2017,15:08:07,0.354561,32.550346,8051.27,51.9567898,AQI_is_MODERATE
904,4/21/2017,15:09:18,0.357476,32.54803,9770.76,57.59564406,AQI_IS_GOOD
905,4/21/2017,15:10:30,0.358765,32.54393,5875.97,38.17854604,AQI_IS_GOOD
906,4/21/2017,15:11:42,0.358964,32.53783,18289.43,85.53156614,AQI_is_MODERATE
907,4/21/2017,15:12:57,0.358989,32.533203,7014.12,45.57356544,AQI_IS_GOOD
908,4/21/2017,15:14:13,0.361749,32.530246,5992.55,38.9360133,AQI_IS_GOOD
909,4/21/2017,15:15:24,0.366026,32.525371,9367.65,56.2736948,AQI_IS_GOOD
910,4/21/2017,15:16:36,0.367948,32.523242,3158.1,20.51944892,AQI_IS_GOOD
911,4/21/2017,15:17:47,0.372397,32.521751,4571.37,29.70203388,AQI_IS_GOOD
912,4/21/2017,15:18:58,0.377718,32.520122,6154.6,39.98891748,AQI_IS_GOOD
913,4/21/2017,15:20:10,0.383658,32.517509,5043.72,32.77108226,AQI_IS_GOOD
914,4/21/2017,15:21:21,0.387998,32.511268,11042.41,61.76586257,AQI_is_MODERATE
915,4/21/2017,15:22:33,0.391451,32.505153,4905.36,31.87210156,AQI_IS_GOOD
916,4/21/2017,15:23:45,0.395214,32.498458,6462.76,41.99115724,AQI_IS_GOOD
917,4/21/2017,15:24:56,0.396583,32.491756,13707.69,70.50631788,AQI_is_MODERATE
918,4/21/2017,15:26:07,0.397575,32.48381,31506.6,134.5629311,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
919,4/21/2017,15:27:19,0.398082,32.479057,6973.68,45.31081046,AQI_IS_GOOD
920,4/21/2017,15:28:30,0.396441,32.474807,4819.92,31.31696343,AQI_IS_GOOD
921,4/21/2017,15:29:42,0.39703,32.471599,4837.89,31.43372177,AQI_IS_GOOD
922,4/21/2017,15:30:53,0.39703,32.471591,3049.19,19.81181674,AQI_IS_GOOD
923,4/21/2017,15:32:04,0.397091,32.471149,2412.75,15.67660947,AQI_IS_GOOD
924,4/21/2017,15:33:16,0.39585,32.471965,1817.15,11.80675615,AQI_IS_GOOD
925,4/21/2017,15:34:28,0.397456,32.476879,5094.16,33.09881128,AQI_IS_GOOD
926,4/21/2017,15:35:39,0.397742,32.477275,3111.1,20.21407097,AQI_IS_GOOD
927,4/21/2017,15:36:51,0.397745,32.477283,4202.89,27.30787076,AQI_IS_GOOD
928,4/21/2017,15:38:02,0.397734,32.477279,2013.76,13.08421059,AQI_IS_GOOD
929,4/21/2017,15:39:14,0.397749,32.477283,4189.23,27.21911624,AQI_IS_GOOD
930,4/21/2017,15:40:26,0.398004,32.480895,5880.43,38.20752446,AQI_IS_GOOD
931,4/21/2017,15:41:37,0.397141,32.48785,4279.43,27.805182,AQI_IS_GOOD
932,4/21/2017,15:42:49,0.396297,32.494556,4681.34,30.4165533,AQI_IS_GOOD
933,4/21/2017,15:44,0.393799,32.501121,5160.32,33.52867947,AQI_IS_GOOD
934,4/21/2017,15:45:11,0.391174,32.505798,3684.95,23.94260577,AQI_IS_GOOD
935,4/21/2017,15:46:23,0.387748,32.51189,3648.21,23.70389118,AQI_IS_GOOD
936,4/21/2017,15:47:39,0.383424,32.517852,3485.86,22.64903778,AQI_IS_GOOD
937,4/21/2017,15:48:50,0.377997,32.520072,6233.88,40.5040316,AQI_IS_GOOD
938,4/21/2017,15:50:02,0.372636,32.521732,6094.77,39.60017785,AQI_IS_GOOD
939,4/21/2017,15:51:13,0.369865,32.522579,3872.03,25.15813995,AQI_IS_GOOD
940,4/21/2017,15:52:25,0.366316,32.525035,6340.15,41.19451064,AQI_IS_GOOD
941,4/21/2017,15:53:37,0.363669,32.528938,5895.14,38.30310126,AQI_IS_GOOD
942,4/21/2017,15:54:48,0.359041,32.532386,5342.73,34.71387078,AQI_IS_GOOD
943,4/21/2017,15:56,0.359008,32.536605,6590.91,42.82379945,AQI_IS_GOOD
944,4/21/2017,15:57:11,0.358967,32.540214,6267.12,40.72000529,AQI_IS_GOOD
945,4/21/2017,15:58:22,0.358894,32.541603,3564.92,23.16272247,AQI_IS_GOOD
946,4/21/2017,15:59:33,0.359038,32.546333,3797.37,24.67304383,AQI_IS_GOOD
947,4/21/2017,16:45,0.356075,32.548912,6205.11,40.31710132,AQI_IS_GOOD
948,4/21/2017,16:01:56,0.354969,32.549991,8780.17,54.34712697,AQI_is_MODERATE
949,4/21/2017,16:03:07,0.353449,32.551807,13497.71,69.8177145,AQI_is_MODERATE
950,4/21/2017,16:04:19,0.353323,32.554332,5328.31,34.62017823,AQI_IS_GOOD
951,4/21/2017,16:05:30,0.357585,32.556457,4872.25,31.65697254,AQI_IS_GOOD
952,4/21/2017,16:06:41,0.360883,32.55651,4868.65,31.63358189,AQI_IS_GOOD
953,4/21/2017,16:07:53,0.361501,32.55857,3320.28,21.57319776,AQI_IS_GOOD
954,4/21/2017,16:09:04,0.362658,32.56015,3684.09,23.937018,AQI_IS_GOOD
955,4/21/2017,16:10:16,0.36583,32.560119,10275.53,59.25097469,AQI_is_MODERATE
956,4/21/2017,16:11:27,0.371904,32.557689,4099.1,26.63350529,AQI_IS_GOOD
957,4/21/2017,16:12:39,0.372167,32.557552,5715.96,37.13889656,AQI_IS_GOOD
958,4/21/2017,16:13:50,0.372175,32.557567,5192.15,33.73549181,AQI_IS_GOOD
959,4/21/2017,16:15:01,0.372207,32.557548,6460.52,41.97660306,AQI_IS_GOOD
960,4/21/2017,16:16:13,0.37227,32.557674,6313.56,41.02174469,AQI_IS_GOOD
961,4/21/2017,16:17:25,0.369246,32.558818,5892.16,38.283739,AQI_IS_GOOD
962,4/21/2017,16:18:36,0.365468,32.560859,9931.62,58.12316449,AQI_is_MODERATE
963,4/21/2017,16:19:47,0.365896,32.563579,3429.03,22.27979035,AQI_IS_GOOD
964,4/21/2017,16:20:58,0.365604,32.565818,4583.7,29.78214686,AQI_IS_GOOD
965,4/21/2017,16:22:10,0.362604,32.566699,2418.89,15.71650353,AQI_IS_GOOD
966,4/21/2017,16:23:22,0.361888,32.569221,7175.62,46.62289606,AQI_IS_GOOD
967,4/21/2017,16:24:33,0.36202,32.571361,4476.1,29.08302628,AQI_IS_GOOD
968,4/21/2017,16:25:45,0.361334,32.573974,5576.13,36.23036468,AQI_IS_GOOD
969,4/21/2017,16:26:57,0.360233,32.574745,7282.32,47.31616897,AQI_IS_GOOD
970,4/21/2017,16:28:08,0.36083,32.579814,3827.72,47.31616897,AQI_IS_GOOD
971,4/21/2017,16:29:20,0.360135,32.583641,4056.53,26.35691084,AQI_IS_GOOD
972,4/21/2017,16:30:31,0.356674,32.582695,2671.08,17.35508363,AQI_IS_GOOD
973,4/21/2017,16:31:42,0.357249,32.582298,3294.17,21.40355056,AQI_IS_GOOD
974,4/21/2017,16:32:54,0.357232,32.582263,1989.22,12.92476431,AQI_IS_GOOD
975,4/21/2017,16:34:06,0.357228,32.582267,2481.93,16.12609982,AQI_IS_GOOD
976,4/21/2017,16:35:17,0.357236,32.582256,3005.92,19.5306741,AQI_IS_GOOD
977,4/21/2017,16:36:29,0.357258,32.582252,2322.16,15.08800972,AQI_IS_GOOD
978,4/21/2017,16:37:40,0.356547,32.582744,3415.57,22.19233531,AQI_IS_GOOD
979,4/21/2017,16:38:52,0.356557,32.582759,3388.37,22.01560594,AQI_IS_GOOD
980,4/21/2017,16:40:03,0.357249,32.58229,2050.29,13.32156072,AQI_IS_GOOD
981,4/21/2017,16:41:14,0.357261,32.582317,2131.71,13.85057929,AQI_IS_GOOD
982,4/21/2017,16:42:25,0.357264,32.582317,2524.99,16.405878,AQI_IS_GOOD
983,4/21/2017,16:43:37,0.356714,32.582569,3695.83,24.01329752,AQI_IS_GOOD
984,4/21/2017,16:44:49,0.356549,32.58282,3292.2,21.39075068,AQI_IS_GOOD
985,4/21/2017,16:46,0.356578,32.582817,2817,18.3031847,AQI_IS_GOOD
986,4/21/2017,16:47:11,0.356545,32.582824,3334.77,21.66734513,AQI_IS_GOOD
987,4/21/2017,16:48:23,0.356554,32.582817,2922.86,18.9909998,AQI_IS_GOOD
988,4/21/2017,16:49:35,0.356562,32.582828,3514.9,22.83772236,AQI_IS_GOOD
989,4/21/2017,16:50:46,0.356553,32.582828,3696.35,24.01667617,AQI_IS_GOOD
990,4/21/2017,16:51:58,0.356545,32.582824,3367.64,21.88091477,AQI_IS_GOOD
991,4/21/2017,16:53:09,0.356557,32.582824,5854.06,38.03618794,AQI_IS_GOOD
992,4/21/2017,16:54:20,0.356558,32.582828,5558.91,36.11847939,AQI_IS_GOOD
993,4/21/2017,16:55:32,0.35655,32.582832,7861.27,51.33370835,AQI_is_MODERATE
994,4/21/2017,16:56:43,0.356546,32.582832,11710.15,63.95563311,AQI_is_MODERATE
995,4/21/2017,16:57:55,0.356553,32.582817,11117.55,62.01227488,AQI_is_MODERATE
996,4/21/2017,16:59:06,0.356527,32.582794,9399.82,56.37919232,AQI_is_MODERATE
997,4/21/2017,17:18,0.35652,32.582813,9927.13,58.10844009,AQI_is_MODERATE
998,4/21/2017,17:01:30,0.356537,32.582828,6714.77,43.62856781,AQI_IS_GOOD
999,4/21/2017,17:02:41,0.353984,32.58171,8857.06,54.5992782,AQI_is_MODERATE
1000,4/21/2017,17:03:52,0.350771,32.579685,13228,68.93323399,AQI_is_MODERATE
1001,4/21/2017,17:05:03,0.347339,32.578182,24124.75,106.2190527,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
1002,4/21/2017,17:06:15,0.345222,32.577175,25944.26,113.2053732,AQI_is_UNHEALTHY_FOR_SENSITVE_GROUP
1003,4/21/2017,17:07:31,0.341185,32.576389,18259.6,85.43374235,AQI_is_MODERATE
1004,4/21/2017,17:08:43,0.33887,32.574138,13255.21,69.02246582,AQI_is_MODERATE
1005,4/21/2017,17:09:55,0.337326,32.573589,10293.71,59.31059375,AQI_is_MODERATE
1006,4/21/2017,17:11:06,0.334674,32.572925,7229.69,46.97421064,AQI_IS_GOOD
1007,4/21/2017,17:12:18,0.33301,32.573558,10190.44,58.97193259,AQI_is_MODERATE
1008,4/21/2017,17:13:29,0.330854,32.573993,12101.82,65.24006631,AQI_is_MODERATE
1009,4/21/2017,17:14:41,0.328281,32.574943,7214.45,46.87519022,AQI_IS_GOOD
1010,4/21/2017,17:15:52,0.325011,32.576007,6981.16,45.35941104,AQI_IS_GOOD
1011,4/21/2017,17:17:04,0.319542,32.576534,7700.68,45.35941104,AQI_IS_GOOD
1012,4/21/2017,17:18:15,0.316601,32.578372,9017.53,55.12551966,AQI_is_MODERATE
1013,4/21/2017,17:19:27,0.314583,32.578357,15697.47,77.03155468,AQI_is_MODERATE
1014,4/21/2017,17:20:38,0.313018,32.582286,17799.74,83.9256885,AQI_is_MODERATE
1015,4/21/2017,17:21:56,0.312431,32.585319,22632.67,99.77468322,AQI_is_MODERATE
1016,4/21/2017,17:23:48,0.31334,32.587665,19577.77,89.75651743,AQI_is_MODERATE
1017,4/21/2017,17:25:06,0.314873,32.58311,18284.37,85.5149725,AQI_is_MODERATE
1018,4/21/2017,17:26:45,0.314717,32.579502,9042.17,55.20632349,AQI_is_MODERATE
1019,4/21/2017,17:27:56,0.316235,32.578746,8665.39,53.9707202,AQI_is_MODERATE
1020,4/21/2017,17:29:07,0.316292,32.578697,13873.96,71.05157973,AQI_is_MODERATE
1021,4/21/2017,17:30:18,0.316278,32.578704,4527.86,29.41933187,AQI_IS_GOOD
1022,4/21/2017,17:31:29,0.31659,32.578426,2353.96,15.29462714,AQI_IS_GOOD
1023,4/21/2017,17:32:41,0.316635,32.578426,2234.29,14.5170829,AQI_IS_GOOD
1024,4/21/2017,17:33:52,0.316634,32.578437,3305.66,21.47820573,AQI_IS_GOOD
1025,4/21/2017,17:35:04,0.316633,32.57843,4874.34,31.67055211,AQI_IS_GOOD
1026,4/21/2017,17:36:15,0.316631,32.578441,2325.98,15.1128298,AQI_IS_GOOD
1027,4/21/2017,17:37:27,0.316635,32.57843,1892.85,12.29860957,AQI_IS_GOOD
1028,4/21/2017,17:38:38,0.31665,32.578411,2486.22,16.15397368,AQI_IS_GOOD
1029,4/21/2017,17:39:49,0.317028,32.577911,1904.52,12.37443426,AQI_IS_GOOD
1030,4/21/2017,17:41:01,0.318698,32.576496,2418.7,15.71526902,AQI_IS_GOOD
1031,4/21/2017,17:42:13,0.318759,32.575412,2899.3,18.83792098,AQI_IS_GOOD
1032,4/21/2017,17:43:25,0.323091,32.574966,4390.13,28.52444453,AQI_IS_GOOD
1033,4/21/2017,17:44:36,0.327396,32.575,1799.86,11.69441605,AQI_IS_GOOD
1034,4/21/2017,17:45:48,0.331392,32.57637,3653.03,23.73520866,AQI_IS_GOOD
1035,4/21/2017,17:46:59,0.331287,32.580051,3092.34,20.09217968,AQI_IS_GOOD
1036,4/21/2017,17:48:17,0.333524,32.576953,3133.53,20.35980772,AQI_IS_GOOD
1037,4/21/2017,17:50:15,0.337976,32.574466,4401.96,28.60130881,AQI_IS_GOOD
1038,4/21/2017,17:51:30,0.338802,32.573902,5208.42,33.84120456,AQI_IS_GOOD
1039,4/21/2017,17:52:41,0.340283,32.575103,7162.19,46.53563593,AQI_IS_GOOD
1040,4/21/2017,17:53:53,0.341185,32.576255,3648.19,23.70376123,AQI_IS_GOOD
1041,4/21/2017,17:55:04,0.343972,32.576934,3881.53,25.21986528,AQI_IS_GOOD
1042,4/21/2017,17:56:15,0.344422,32.576942,1093.65,7.105884965,AQI_IS_GOOD
1043,4/21/2017,17:57:27,0.345965,32.577522,6742.46,43.8084809,AQI_IS_GOOD
1044,4/21/2017,17:58:45,0.348031,32.578487,4378.15,28.44660564,AQI_IS_GOOD
1045,4/21/2017,18:07,0.349186,32.579105,4812.85,31.27102679,AQI_IS_GOOD
1046,4/21/2017,18:01:19,0.352374,32.580875,3775.03,24.52789185,AQI_IS_GOOD
1047,4/21/2017,18:02:30,0.355505,32.582359,4405.55,28.62463449,AQI_IS_GOOD
1048,4/21/2017,18:03:42,0.359543,32.583461,5027.56,32.66608423,AQI_IS_GOOD
1049,4/21/2017,18:04:53,0.363389,32.584144,2740.55,17.80645823,AQI_IS_GOOD
1050,4/21/2017,18:06:05,0.361146,32.583782,3631.52,23.59544952,AQI_IS_GOOD
1051,4/21/2017,18:07:16,0.358925,32.583385,4878.41,31.69699654,AQI_IS_GOOD
1052,4/21/2017,18:08:27,0.356913,32.582134,4076.85,26.48893807,AQI_IS_GOOD
1053,4/21/2017,18:09:39,0.35739,32.581584,1997.42,12.97804302,AQI_IS_GOOD
1054,4/21/2017,18:10:50,0.356092,32.583347,5098.36,33.12610037,AQI_IS_GOOD
1055,4/21/2017,18:12:01,0.354762,32.585247,2041.06,13.26158969,AQI_IS_GOOD
1056,4/21/2017,18:13:13,0.354759,32.58522,2594.5,16.8575125,AQI_IS_GOOD
1057,4/21/2017,18:14:24,0.354973,32.584568,1874.77,12.18113652,AQI_IS_GOOD
1058,4/21/2017,18:15:35,0.356913,32.583469,2604.87,16.92489057,AQI_IS_GOOD
1059,4/21/2017,18:16:47,0.357983,32.584148,1933.39,12.56201429,AQI_IS_GOOD
1060,4/21/2017,18:17:58,0.357976,32.584175,6448.04,41.89551546,AQI_IS_GOOD
1061,4/21/2017,18:19:10,0.357753,32.584396,2644.98,17.18550141,AQI_IS_GOOD
